Time (Seconds),Data1,Data2,Data3,Data4,Data5,Data6,Data7,Data8,Data9,Data10,Data11,Data12,Data13,Data14,Data15,Data16,Data17,Data18,Data19,Data20,Data21,Data22,Position
12.345,-0.000205,-0.288644,-33.946507,-0.004686,6.574781,-6.78929,-0.05792,0.016229,-33.946491,33.925728,-0.784065,0.124391,0.994517,1.947478,30.550411,-12.673922,30.970797,-40.640049,-2.82319,28.076258,5.343517,4.137551,Back
12.360001,-0.000191,-0.285652,-33.946507,0.002363,6.577431,-6.789304,-0.057838,0.016201,-33.946491,33.927559,-0.697171,0.156657,1.10772,2.127044,30.550562,-13.169944,30.146025,-40.673134,-1.869518,27.573488,5.529639,4.356964,Back
12.375,2.7E-05,-0.286294,-33.946507,0.023632,6.564467,-6.78929,-0.058057,0.015819,-33.946476,33.927734,-0.655794,0.199196,1.187579,2.315257,30.550631,-13.685568,29.299873,-40.690865,-0.862175,27.044613,5.704369,4.672341,Back
12.39,-0.000164,-0.285188,-33.946507,-0.011953,6.63083,-6.789304,-0.049765,0.019125,-33.946476,33.931343,-0.47769,0.168214,1.369125,2.654977,30.550699,-14.663528,27.653715,-40.699581,0.92631,26.062281,6.01599,5.130989,Back
12.405001,0.000109,-0.278808,-33.946518,0.046254,6.611309,-6.78929,-0.04885,0.019644,-33.946476,33.930016,-0.320131,0.19242,1.462344,2.820021,30.550699,-15.086345,26.958183,-40.744511,1.801872,25.62594,6.198779,5.416149,Back
12.42,0.000273,-0.275024,-33.946518,0.055994,6.572227,-6.789304,-0.053904,0.018332,-33.946476,33.929783,-0.243728,0.241789,1.556477,3.028055,30.550713,-15.67986,25.978214,-40.749741,2.905262,25.022411,6.404641,5.717729,Back
12.435,0.000287,-0.274328,-33.946507,0.037061,6.550821,-6.78929,-0.060024,0.013811,-33.946476,33.930237,-0.164799,0.270776,1.659504,3.20635,30.550713,-16.174393,25.157322,-40.778416,3.890025,24.51874,6.587841,6.090712,Back
12.450001,0.000355,-0.269984,-33.946518,0.06878,6.549455,-6.789304,-0.059928,0.013005,-33.946476,33.930344,-0.170044,0.285311,1.731726,3.380589,30.550726,-16.697285,24.270777,-40.782009,4.81165,23.989769,6.77078,6.416403,Back
12.465,0.000915,-0.263973,-33.159161,0.729355,6.628111,-6.78929,-0.05109,0.011939,-33.946476,33.938404,0.004207,0.096155,2.056201,3.653714,31.023144,-16.712271,25.684626,-40.842865,4.54504,23.951998,6.933434,6.69278,Back
12.48,0.000505,-0.261883,-32.500458,1.468887,6.625366,-6.789277,-0.043249,0.015026,-33.946476,33.930851,0.180727,-0.150059,2.341676,3.886651,31.418365,-16.816267,26.805338,-40.855759,4.562102,23.833645,7.07568,6.94801,Back
12.495,0.000847,-0.262867,-31.685589,2.275792,6.61008,-6.789277,-0.041022,0.018961,-33.946465,33.932133,0.32998,-0.427952,2.675276,4.166907,31.907284,-16.825296,28.362005,-40.88121,4.301954,23.812691,7.239864,7.13987,Back
12.51,0.000833,-0.262088,-30.881607,3.10193,6.550575,-6.78929,-0.046609,0.018687,-33.946476,33.92786,0.470286,-0.743289,3.001568,4.410089,32.389671,-16.845173,29.932962,-40.896168,4.154982,23.784864,7.391275,7.415974,Back
12.525001,0.001762,-0.281213,-29.257757,4.544685,6.578674,-6.789222,-0.041446,0.018223,-33.946476,33.942432,0.672405,-1.240417,3.644275,4.909636,33.363972,-16.842426,32.651993,-40.906975,3.653578,23.777336,7.726392,7.648377,Back
12.54,-0.000464,-0.26243,-29.336046,4.862152,6.508883,-6.789277,-0.050639,0.019767,-33.946476,33.913036,1.000104,-1.432578,3.639835,4.907259,33.317009,-16.843807,32.925434,-40.912479,3.699449,23.770506,7.714398,7.760229,Back
12.555,0.002855,-0.288316,-27.419016,6.230226,6.562842,-6.789208,-0.047716,0.017349,-33.946449,33.954727,1.006606,-1.910527,4.374408,5.476924,34.467182,-16.840883,35.790096,-40.91663,3.123951,23.768143,8.098884,8.033587,Back
12.570001,-5.5E-05,-0.296881,-26.868885,7.145471,6.513883,-6.789263,-0.051185,0.020668,-33.946476,33.922722,1.075837,-2.150485,4.621361,5.679945,34.79734,-16.839067,37.735264,-40.918842,2.908909,23.766396,8.190025,8.199506,Back
12.585,0.002049,-0.3102,-25.821709,8.024912,6.498652,-6.789263,-0.055338,0.020204,-33.946465,33.939251,1.091683,-2.313631,5.02385,5.976224,35.425594,-16.832441,39.73584,-40.923763,2.640879,23.765697,8.415899,8.37776,Back
12.6,0.001708,-0.325076,-24.228703,9.489578,6.562651,-6.789222,-0.049765,0.02116,-33.946465,33.946861,1.167156,-2.518018,5.662705,6.467165,36.381413,-16.831472,42.57489,-40.925755,2.156591,23.765261,8.732547,8.643085,Back
12.615001,0.000847,-0.331073,-23.470442,10.441051,6.558211,-6.789263,-0.049533,0.024848,-33.946465,33.932365,1.112337,-2.48608,5.972481,6.714294,36.836357,-16.830242,44.537437,-40.919827,1.895009,23.765057,8.86784,8.797447,Back
12.63,0.001503,-0.333723,-22.470789,11.344726,6.563744,-6.789263,-0.050229,0.025217,-33.946476,33.941299,1.037383,-2.379638,6.365518,6.995821,37.436146,-16.828739,46.515011,-40.92704,1.615094,23.764933,9.068224,8.999348,Back
12.645,0.000984,-0.332207,-21.625309,12.226872,6.590764,-6.789263,-0.047415,0.026091,-33.946507,33.938267,0.949492,-2.204676,6.704637,7.270368,37.943451,-16.828178,48.300953,-40.928585,1.33701,23.764879,9.233582,9.148697,Back
12.660001,0.001202,-0.328997,-20.744364,13.090604,6.59187,-6.789277,-0.046268,0.025518,-33.946465,33.940056,0.828925,-1.99544,7.053208,7.513345,38.471996,-16.82893,50.064278,-40.9245,1.090945,23.764851,9.408026,9.396852,Back
12.675,0.002008,-0.339488,-19.10557,14.564395,6.644326,-6.789222,-0.037744,0.027799,-33.946476,33.950001,0.640262,-1.89576,7.696981,8.006894,39.455299,-16.826294,52.847485,-40.926727,0.618159,23.764837,9.751679,9.639487,Back
12.690001,0.000519,-0.333245,-18.378263,15.528517,6.635597,-6.789263,-0.034479,0.030463,-33.946491,33.932423,0.482689,-1.579959,7.999804,8.244106,39.891666,-16.828302,54.75491,-40.918968,0.365524,23.764837,9.885483,9.818206,Back
12.705,0.001475,-0.324666,-17.372082,16.432644,6.642796,-6.789263,-0.032375,0.030968,-33.946491,33.93977,0.322317,-1.23916,8.395231,8.525114,40.495415,-16.827305,56.718315,-40.920345,0.09912,23.764824,10.097561,10.058669,Back
12.72,-0.000219,-0.29348,-17.319899,16.69174,6.604192,-6.78929,-0.036091,0.028427,-33.946491,33.927532,0.231953,-0.753643,8.428017,8.544307,40.526684,-16.831512,56.927837,-40.914146,0.05027,23.764824,10.086892,10.183389,Back
12.735001,0.000724,-0.269929,-17.096947,16.838615,6.572336,-6.78929,-0.04232,0.024152,-33.946491,33.931725,0.120198,-0.328286,8.510771,8.604645,40.660484,-16.83057,57.366787,-40.911453,0.01086,23.764811,10.150659,10.255133,Back
12.75,5.5E-05,-0.255067,-17.061485,16.889322,6.591774,-6.78929,-0.043221,0.022594,-33.946476,33.931396,-0.03926,0.033727,8.530825,8.610792,40.681728,-16.836498,57.445892,-40.905197,-0.024015,23.764824,10.150795,10.28117,Back
12.765,0.000423,-0.245819,-17.009535,16.915333,6.585955,-6.78929,-0.045038,0.021583,-33.946476,33.931805,-0.18074,0.304312,8.545619,8.620532,40.712929,-16.840624,57.559658,-40.893669,-0.029274,23.764811,10.160453,10.356793,Back
12.780001,0.000232,-0.240436,-16.996229,16.91786,6.594889,-6.78929,-0.04538,0.02157,-33.946476,33.932804,-0.315705,0.486719,8.551793,8.617663,40.72089,-16.848669,57.574123,-40.885525,-0.03844,23.764824,10.173089,10.349936,Back
12.795,0.000396,-0.241871,-16.98358,16.907873,6.603673,-6.78929,-0.043782,0.022376,-33.946491,33.933064,-0.432597,0.631478,8.550359,8.616789,40.728485,-16.853588,57.61441,-40.874542,-0.036664,23.764811,10.167802,10.367695,Back
12.81,0.002131,-0.28154,-15.656569,17.924999,6.589849,-6.789249,-0.043262,0.02299,-33.946476,33.949989,-0.696666,0.578394,8.93927,8.616065,39.691746,-17.108313,59.143429,-40.849068,-2.554081,23.638861,10.59514,10.312589,Back
12.825001,0.000984,-0.292291,-14.578219,19.088631,6.603359,-6.789249,-0.038632,0.025627,-33.946476,33.944687,-0.838296,0.567766,9.246314,8.61571,38.79266,-17.354582,60.505875,-40.843506,-5.386519,23.533472,10.902553,10.274558,Back
12.84,0.001762,-0.309107,-13.202865,20.387964,6.622087,-6.789236,-0.031077,0.028591,-33.946476,33.947037,-1.052286,0.616698,9.665797,8.615328,37.722942,-17.609867,62.114067,-40.819096,-8.427142,23.371624,11.332104,10.168881,Back
12.855,0.002582,-0.339296,-10.725242,22.521238,6.564481,-6.789195,-0.034247,0.028031,-33.946476,33.951096,-1.353634,0.638882,10.442458,8.622554,35.585163,-18.155544,64.748352,-40.818851,-12.836685,23.122158,12.1108,10.080553,Back
12.87,0.000396,-0.324694,-9.388369,24.216831,6.575929,-6.789236,-0.032525,0.025408,-33.946491,33.945534,-1.300892,0.835605,10.791862,8.621994,34.656559,-18.375135,66.691223,-40.82053,-16.855186,23.002615,12.463688,9.893215,Back
12.885,0.001448,-0.317454,-7.745011,25.743708,6.60967,-6.789222,-0.029329,0.024206,-33.946507,33.948185,-1.450801,1.079662,11.295384,8.636365,33.337265,-18.701399,68.572899,-40.830952,-20.663536,22.844006,12.974299,9.757567,Back
12.900001,0.000533,-0.304121,-6.346407,27.23863,6.623658,-6.789236,-0.026146,0.023591,-33.946507,33.946232,-1.570083,1.391965,11.696795,8.640927,32.205379,-18.996477,70.36673,-40.834015,-24.305719,22.709259,13.379439,9.552703,Back
12.915,0.001038,-0.295269,-4.868026,28.715195,6.624819,-6.789236,-0.024616,0.022908,-33.946491,33.947613,-1.789332,1.707807,12.155483,8.654342,31.049425,-19.281666,72.106812,-40.832947,-27.867897,22.537151,13.834781,9.390417,Back
12.93,0.002022,-0.296294,-2.335679,30.930429,6.591297,-6.789195,-0.027976,0.022826,-33.946518,33.947777,-1.972367,1.901402,12.956528,8.665447,28.852032,-19.837042,74.821335,-40.832687,-32.601463,22.280268,14.642642,9.063347,Back
12.945001,-0.00015,-0.274656,-0.944998,32.665504,6.628221,-6.789236,-0.025859,0.021051,-33.946491,33.946327,-1.790807,2.122891,13.317572,8.681648,27.898359,-20.071167,76.831856,-40.838097,-36.834885,22.157707,14.998781,8.852363,Back
12.96,-0.00071,-0.225369,-0.60678,33.207001,6.668765,-6.789263,-0.022826,0.018838,-33.946476,33.932392,-1.473709,2.445563,13.426636,8.690418,27.602749,-20.152283,77.236084,-40.84837,-38.55489,22.123175,15.109184,8.585234,Back
12.975,-4.1E-05,-0.224713,-0.269792,33.473461,6.744962,-6.789263,-0.014016,0.025736,-33.946491,33.940235,-1.607786,2.79658,13.544005,8.686689,23.70323,-20.230419,73.113831,-40.835217,-39.079803,22.093012,15.060513,8.421268,Back
12.990001,0.000123,-0.238988,-0.160264,33.632111,6.705935,-6.78929,-0.016297,0.027799,-33.946476,33.94059,-2.088426,3.170055,13.571572,8.675364,19.985611,-20.256824,68.912849,-40.832619,-39.395222,22.082289,15.051332,8.263805,Back
13.005,0.000191,-0.234849,-0.07561,33.733757,6.722409,-6.789277,-0.019808,0.02978,-33.946476,33.945168,-1.998158,3.407923,13.617239,8.669081,16.384394,-20.283394,64.733269,-40.815052,-39.22765,22.074598,15.040992,8.343678,Back
13.02,0.000574,-0.273044,-0.042825,33.711712,6.693995,-6.78929,-0.018045,0.029643,-33.946465,33.949661,-2.416862,3.471689,13.601243,8.6359,12.857558,-20.297943,60.474495,-40.798153,-39.068314,22.071484,15.01628,8.374782,Back
13.035001,0.000246,-0.265353,-0.020928,33.739441,6.79209,-6.78929,-0.011447,0.034301,-33.946476,33.946026,-2.295872,3.617132,13.629711,8.641023,9.378383,-20.283695,56.259792,-40.834179,-38.636959,22.069462,15.050035,8.304936,Back
13.05,0.00097,-0.292195,-0.011516,33.72921,6.804795,-6.78929,-0.000888,0.040107,-33.946491,33.945004,-2.996445,3.875832,13.605354,8.626228,4.706137,-20.267616,51.998188,-40.865597,-38.280819,22.06856,15.067056,8.341902,Back
13.065001,0.000178,-0.255627,-0.005751,33.725372,6.785547,-6.78929,-0.002732,0.042142,-33.946491,33.948635,-2.611099,4.046915,13.621187,8.620341,2.534014,-20.250814,47.850258,-40.8936,-37.760128,22.068001,15.110277,8.43691,Back
13.08,-0.000109,-0.223593,-0.003128,33.72197,6.602375,-6.78929,-0.017677,0.037566,-33.946476,33.945766,-2.574613,4.223625,12.872461,8.155725,1.667563,-20.800072,46.000778,-40.902519,-37.422592,21.595379,14.386277,8.131804,Back
13.095,-0.000205,-0.206777,-0.001585,33.668968,6.51611,-6.78929,-0.033318,0.030668,-33.946491,33.944744,-2.553015,4.109151,12.261351,7.774682,1.379903,-21.235058,44.776207,-40.924679,-37.109348,21.23167,13.703026,7.857955,Back
13.110001,-2.7E-05,-0.207542,-0.000847,33.667217,6.454201,-6.78929,-0.047046,0.022949,-33.946491,33.942707,-2.396331,3.615219,11.46991,7.270777,1.40538,-21.824778,44.091576,-40.921795,-36.898064,20.73778,12.867886,7.382546,Back
13.125,-6.8E-05,-0.221585,-0.000423,33.579067,6.375791,-6.78929,-0.062701,0.013674,-33.946476,33.952927,-2.248266,3.186761,9.985299,6.320616,2.007789,-22.953808,43.484783,-40.867222,-36.484303,19.788847,11.194202,6.696236,Back
13.14,-0.000164,-0.218388,-0.000205,33.63282,6.474691,-6.78929,-0.064928,0.011707,-33.946491,33.936848,-2.056775,2.960464,9.293893,5.890874,2.251025,-23.46084,43.146824,-40.917328,-36.307484,19.395483,10.435696,5.674111,Back
13.155001,-1.4E-05,-0.214304,-0.000109,33.635212,6.521984,-6.78929,-0.0593,0.011297,-33.946491,33.942871,-1.816147,2.524506,8.355042,5.29811,2.651315,-24.178146,42.853222,-40.899433,-36.069111,18.795177,9.39916,4.902805,Back
13.17,0.000369,-0.252485,-2.7E-05,33.593739,6.599097,-6.78929,-0.047784,0.01198,-33.946491,33.945522,-1.826242,1.950921,7.585677,4.786542,3.031006,-24.74333,42.623058,-40.914379,-35.845993,18.301109,8.503791,4.073088,Back
13.185,0.000546,-0.271951,-2.7E-05,33.567089,6.482,-6.78929,-0.056991,0.002568,-33.946491,33.950397,-1.676729,1.400804,6.047668,3.832173,3.811833,-25.920513,42.216335,-40.897835,-35.456223,17.332699,6.731793,2.883296,Back
13.200001,0.000669,-0.279956,1.4E-05,33.654953,6.595559,-6.78929,-0.051022,0.004303,-33.946507,33.935413,-1.64807,1.319524,6.054621,3.808718,3.772956,-25.884163,42.2183,-40.916973,-35.488777,17.369158,6.711808,2.503469,Back
13.215,0.000751,-0.299695,1.4E-05,33.646416,6.473667,-6.78929,-0.058302,-0.002582,-33.946491,33.951546,-1.517914,0.844088,4.318838,2.742403,4.661877,-27.250023,41.784229,-40.91275,-34.994217,16.251001,4.751435,1.157908,Back
13.23,0.001284,-0.328874,2.7E-05,33.648899,6.653615,-6.78929,-0.043003,0.002104,-33.946507,33.940208,-1.456073,0.659414,3.72651,2.344353,4.930796,-27.631981,41.716213,-40.919296,-34.869183,15.913043,4.053567,0.310692,Back
13.245,0.000751,-0.316128,2.7E-05,33.65913,6.67151,-6.78929,-0.035818,0.004467,-33.946507,33.956203,-1.192073,0.865098,2.800856,1.74831,5.427186,-28.397167,41.48534,-40.884159,-34.58252,15.290881,2.955983,-0.514341,Back
13.26,0.000833,-0.312167,1.4E-05,33.680264,6.649845,-6.78929,-0.037252,0.007568,-33.946507,33.948662,-0.818243,0.995445,1.994811,1.241988,5.78278,-28.996189,41.346825,-40.841034,-34.319599,14.806443,2.02996,-1.393973,Back
13.275001,0.000355,-0.303288,2.7E-05,33.661919,6.594507,-6.789304,-0.041705,0.00474,-33.946491,33.958992,-0.764093,1.310249,0.475586,0.288548,6.590286,-30.163673,40.928516,-40.84964,-33.974548,13.834986,0.339037,-2.615402,Back
13.29,0.000642,-0.280161,4.1E-05,33.692543,6.740591,-6.78929,-0.032717,0.015805,-33.946491,33.931465,-0.492675,1.519662,0.472704,0.28501,6.549154,-30.130724,40.913242,-40.844231,-34.125839,13.872893,0.247963,-3.000393,Back
13.305,6.8E-05,-0.268522,4.1E-05,33.637779,6.808469,-6.78929,-0.01769,0.027662,-33.946476,33.956066,-0.328641,1.588087,0.030517,-0.000287,7.191561,-30.386515,40.751328,-40.031029,-33.679432,12.785472,-0.352424,-3.342804,Back
13.320001,0.000301,-0.270667,4.1E-05,33.625103,6.853521,-6.78929,-0.00433,0.040107,-33.946507,33.943607,-0.280666,1.678587,-0.151849,-0.074353,7.596291,-30.422222,40.722557,-39.344212,-33.354149,12.065133,-0.718263,-3.660107,Back
13.335,-0.00026,-0.269437,2.7E-05,33.584656,6.833058,-6.789304,0.000943,0.046391,-33.946491,33.951641,-0.079626,1.668998,-0.509382,-0.264465,8.595369,-30.493162,40.666771,-37.699993,-32.405914,10.251144,-1.393564,-4.140966,Back
13.35,0.000219,-0.273522,2.7E-05,33.637085,6.807376,-6.78929,0.001708,0.046923,-33.946491,33.948513,0.172626,1.498735,-0.679276,-0.370784,9.006711,-30.514267,40.646141,-37.020283,-32.054733,9.487898,-1.713681,-4.182917,Back
13.365001,-0.000178,-0.26452,2.7E-05,33.63871,6.78761,-6.789304,0.002213,0.049505,-33.946491,33.948444,0.327057,1.52163,-0.877543,-0.446025,9.611142,-30.53227,40.611172,-36.004482,-31.506653,8.402608,-2.097264,-4.448762,Back
13.38,-9.6E-05,-0.267142,2.7E-05,33.666946,6.721617,-6.78929,-0.006134,0.047702,-33.946476,33.949879,0.428786,1.306738,-1.059048,-0.565758,10.1095,-30.539074,40.59948,-35.186882,-31.018772,7.469427,-2.447762,-4.547567,Back
13.395,-0.000191,-0.277155,0,33.651958,6.659585,-6.78929,-0.013305,0.043577,-33.946476,33.949646,0.314271,1.221689,-1.404751,-0.727415,11.110505,-30.537338,40.605679,-33.517078,-30.031073,5.641354,-3.015761,-4.951969,Back
13.410001,-2.7E-05,-0.27594,2.7E-05,33.652084,6.710415,-6.78929,-0.013251,0.040667,-33.946465,33.947899,0.542235,0.948126,-1.562857,-0.801113,11.542282,-30.543282,40.617878,-32.811176,-29.54427,4.862057,-3.32719,-5.048097,Back
13.425,-6.8E-05,-0.278303,2.7E-05,33.629242,6.716822,-6.78929,-0.011229,0.042033,-33.946507,33.949635,0.475449,0.958795,-1.774265,-0.920013,12.149323,-30.537598,40.639107,-31.795761,-28.907833,3.731961,-3.658946,-5.295746,Back
13.440001,-0.000123,-0.275216,4.1E-05,33.617577,6.717109,-6.78929,-0.012431,0.042252,-33.946476,33.950508,0.43578,0.962182,-1.952273,-0.997754,12.652407,-30.533527,40.660622,-30.969595,-28.332636,2.830485,-3.956578,-5.431954,Back
13.455,-4.1E-05,-0.290625,0,33.625473,6.700675,-6.78929,-0.016543,0.039916,-33.946491,33.958336,0.235901,0.907951,-2.289138,-1.178003,13.654477,-30.538979,40.691658,-29.285843,-27.273943,0.987645,-4.564493,-5.674849,Back
13.47,2.7E-05,-0.273699,0,33.636673,6.6474,-6.78929,-0.021419,0.036159,-33.946449,33.944893,0.259438,0.93366,-2.456587,-1.276016,14.087388,-30.519896,40.722202,-28.621361,-26.80374,0.182107,-4.814956,-5.840194,Back
13.485001,2.7E-05,-0.271937,2.7E-05,33.628067,6.64363,-6.78929,-0.025613,0.035749,-33.946491,33.950577,0.28012,0.947989,-2.666192,-1.367745,14.694797,-30.518446,40.753281,-27.595509,-26.152672,-0.913975,-5.164661,-6.032478,Back
13.5,8.2E-05,-0.265353,2.7E-05,33.641495,6.648971,-6.78929,-0.026925,0.035462,-33.946465,33.947063,0.278426,0.971991,-2.847943,-1.481359,15.198141,-30.513079,40.777447,-26.77441,-25.606434,-1.857484,-5.50169,-6.225239,Back
13.515,-9.6E-05,-0.261856,1.4E-05,33.626347,6.597403,-6.78929,-0.03396,0.031501,-33.946491,33.952255,0.277716,0.972387,-3.194671,-1.656908,16.200321,-30.518187,40.788895,-25.082422,-24.626507,-3.688999,-6.083308,-6.530003,Back
13.530001,0.000287,-0.26452,0,33.644337,6.634737,-6.78929,-0.033932,0.031993,-33.946476,33.942394,0.239822,0.947197,-3.351096,-1.717765,16.633301,-30.511602,40.827591,-24.386562,-24.07542,-4.470905,-6.408083,-6.711904,Back
13.545,0.000519,-0.271309,1.4E-05,33.651688,6.694678,-6.78929,-0.024684,0.036268,-33.946465,33.942242,0.197748,1.001073,-3.39332,-1.744635,16.76832,-30.509895,40.886566,-24.1598,-23.867399,-4.72018,-6.524989,-6.808784,Back
13.56,-0.000219,-0.282032,-0.78733,33.058361,6.666005,-6.789263,-0.022171,0.032717,-33.946476,33.932106,0.398309,0.708263,-3.690105,-2.06717,16.876469,-31.004715,40.921452,-25.510551,-23.715523,-4.664118,-6.750112,-6.950387,Back
13.575001,-0.000273,-0.277975,-2.233349,31.740927,6.583428,-6.789208,-0.02896,0.024397,-33.946465,33.923473,0.819978,0.379677,-4.140966,-2.644144,16.917355,-31.875933,40.956875,-27.996645,-23.656019,-4.307923,-7.005233,-7.257513,Back
13.59,0.00071,-0.269902,-2.919619,30.825436,6.546791,-6.789263,-0.042019,0.02299,-33.946491,33.934948,1.070782,0.437023,-4.365393,-2.943074,16.945126,-32.303627,40.989986,-29.597328,-23.56101,-4.165104,-7.264822,-7.354024,Back
13.605,1.4E-05,-0.270981,-3.879684,29.928278,6.621636,-6.789263,-0.039465,0.026119,-33.946476,33.931084,1.373537,0.205794,-4.67857,-3.325605,16.95697,-32.880352,41.004234,-31.459675,-23.571815,-3.88064,-7.442775,-7.554695,Back
13.62,0.000478,-0.272566,-4.705345,29.050776,6.667193,-6.789277,-0.034274,0.029944,-33.946491,33.93301,1.688573,0.002186,-4.926479,-3.660968,16.964251,-33.382195,41.014767,-33.151333,-23.541122,-3.666965,-7.697459,-7.713278,Back
13.635,-0.000915,-0.254274,-6.362854,27.585045,6.628685,-6.789208,-0.033195,0.029069,-33.946465,33.921001,2.144351,-0.070952,-5.432541,-4.31489,16.967598,-34.383678,41.0247,-35.932343,-23.55612,-3.169877,-7.979778,-8.038641,Back
13.650001,0.000751,-0.246788,-7.080338,26.621017,6.635106,-6.789277,-0.035626,0.032129,-33.946491,33.934975,2.379938,-0.184224,-5.678524,-4.61647,16.969522,-34.821602,41.03706,-37.835316,-23.540356,-2.946284,-8.159563,-8.171734,Back
13.665,-0.000369,-0.237144,-8.089485,25.743093,6.65423,-6.789249,-0.033796,0.035203,-33.946476,33.928078,2.53986,-0.233838,-5.968479,-5.009985,16.970467,-35.425911,41.048645,-39.792641,-23.550875,-2.662681,-8.331287,-8.395026,Back
13.68,0.000205,-0.231216,-8.927194,24.844963,6.639067,-6.789263,-0.033782,0.036063,-33.946476,33.930523,2.639868,-0.263195,-6.247533,-5.35021,16.970985,-35.935223,41.060818,-41.556225,-23.518131,-2.391618,-8.515566,-8.538392,Back
